entry_uuid,legend_bullet_src,entry_date,entry_text,entry_links,scrape_timestamp
1cf3fd7a-3dde-423d-8447-decc1e1326b3,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758'],"June 15, 2018","  – June 15, 2018 – Following the Trump administration’s “zero tolerance” policy announced in April 2018, The Department of Homeland Security stated that between April 19 to May 31, 2018, at the Mexico–United States border, there were 1,995 migrant children separated from 1,940 adults being held for criminal prosecution for an illegal border crossing. Trump blamed the Democrats, tweeting, “The Democrats are forcing the breakup of families at the Border with their horrible and cruel legislative agenda.” ","['https://www.nytimes.com/2018/06/15/us/politics/trump-immigration-separation-border.html', 'https://twitter.com/realdonaldtrump/status/1007671131841671169?lang=en']",2020-11-06 05:56:35.598394
e1a0f16a-8e10-4d9a-8024-3e59f3b31214,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3517/1522176690/public/bulletyellow.png?1522176690'],"September 9, 2019","  – September 9, 2019 – House Democrats launched an investigation of Trump’s lawyer, Rudy Giuliani. Their goal: to look into his alleged scheme to “coerce the Ukrainian government into pursuing two politically motivated investigations under the guise of anti-corruption activity.”",['https://www.nbcnews.com/politics/congress/house-dems-probe-giuliani-s-efforts-get-ukraine-investigate-trump-n1051541'],2020-11-06 05:56:35.598668
d020f418-0764-4612-a70f-39233f8ff4c4,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"April 30, 2017"," – April 30, 2017 – Donald Trump invited Rodrigo Duterte, the authoritarian leader of the Philippines, to visit the White House. Duterte’s regime had carried out extrajudicial killings of drug users and drug dealers, garnering global condemnation. As of January 2018, Human Rights Watch had counted over 12,000 such murders’. Two senior officials in the White House said they expected significant pushback internally, should Duterte accept Trump’s invitation. The two leaders met in November, during which time Trump reported the pair had a “great relationship.” ","['https://www.nytimes.com/2017/04/30/us/politics/trump-duterte.html', 'https://www.hrw.org/news/2018/01/18/philippines-dutertes-drug-war-claims-12000-lives', 'https://www.reuters.com/article/us-trump-asia-philippines/trump-and-duterte-bond-at-asia-summit-u-s-says-discussed-rights-idUSKBN1DD0FZ', 'https://www.washingtonpost.com/politics/trump-boasts-of-great-relationship-with-philippines-duterte-at-first-formal-meeting/2017/11/13/e6612f14-c813-11e7-b0cf-7689a9f2d84e_story.html']",2020-11-06 05:56:35.599068
ba0483d7-55e1-4fda-96e6-ea29f4167800,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"May 10, 2017"," – May 10, 2017 – In the Oval Office, Donald Trump told the Russian Foreign Minister and Russian Ambassador to the United States, “I just fired the head of the FBI. He was crazy, a real nut job… I faced great pressure because of Russia. That’s taken off.” ",['http://www.washingtonexaminer.com/after-firing-comey-trump-told-russian-officials-i-faced-great-pressure-because-of-russia-thats-taken-off/article/2623639'],2020-11-06 05:56:35.599402
5c8f3d7a-4210-4ec3-bafb-a31286ff7fbd,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"October 19, 2020"," – October 19, 2020 – Trump called Anthony Fauci, the nation’s top infectious disease expert, “a disaster.” In a call with his campaign staff, the president said, “People are tired of hearing Fauci and all these idiots.” He implied that hundreds of thousands more people would have died if they relied on Fauci’s advice. At a rally in Arizona, Trump accused the media of focusing too much on the pandemic. “You turn on CNN. That’s all they cover. Covid, covid, pandemic. Covid, covid, covid. … They’re trying to talk people out of voting. People aren’t buying it, CNN, you dumb bastards.” To date, the pandemic has killed more than 219,000 Americans.",['https://www.washingtonpost.com/politics/trump-fauci-campaign-biden/2020/10/19/30b2fe58-1226-11eb-82af-864652063d61_story.html'],2020-11-06 05:56:35.599760
4bd94074-3390-42b6-a98b-736e01fd2e22,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"November 2, 2020"," – November 2, 2020 – The crowd at an after-midnight Trump rally in Florida chanted “Fire Fauci,” prompting the president to say that he might, in fact, oust the nation’s top infectious disease expert. “Don’t tell anybody, but let me wait until a little bit after the election,” he said. “I appreciate the advice.”",['https://www.cnn.com/2020/11/02/politics/donald-trump-anthony-fauci-job-post-election/index.html'],2020-11-06 05:56:35.600123
57bad163-d589-4a88-9962-5c132f566ab8,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"April 26, 2017"," – April 26, 2017 – Donald Trump publicly slammed the 9th circuit court after they blocked his administration’s attempt to deny federal funding for “sanctuary cities.” In response to the ruling, Trump said he was considering proposals to break up the three-judge panel. ",['https://www.politico.com/story/2017/04/26/trump-tweets-sanctuary-cities-237620'],2020-11-06 05:56:35.600403
4de5944a-58e7-47dc-bb41-adb62636c911,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3512/1521729445/original/bulletred.png?1521729445'],"April, 2016"," – April, 2016 – Jill Harth accused Donald Trump of sexual assault. In a 1997 lawsuit, Harth stated in court documents that Trump harassed and groped her in 1993. She later dropped the suit but stood by her story. ","['https://www.bostonglobe.com/news/politics/2016/04/16/trump/P6jVWXAzaG12Ou5dPXYCDL/story.html', 'https://www.huffingtonpost.com/entry/a-running-list-of-the-women-whove-accused-donald-trump-of-sexual-misconduct_us_57ffae1fe4b0162c043a7212']",2020-11-06 05:56:35.600715
bc7639af-cbef-4040-a8ba-fb80c6f7276c,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758'],"January 20, 2017"," – January 20, 2017 – Within hours of his inauguration, Donald Trump took aim at the Affordable Care Act in his first executive order as president. Following up on his campaign’s recurring promise to dismantle Obamacare, the order weakened the program by allowing states to “waive, defer, grant exemptions from or delay implementation of any provision or requirement” that would place a “fiscal burden” on the state. ","['https://www.nytimes.com/2017/01/20/us/politics/trump-executive-order-obamacare.html', 'http://www.politifact.com/truth-o-meter/promises/trumpometer/', 'https://www.politico.com/f/?id=00000159-be90-da97-a9dd-bed5de1b0002']",2020-11-06 05:56:35.601075
59637893-dfe2-457a-a60d-5e451ae1d149,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3519/1522176814/public/bulletpink.png?1522176814'],"December 29, 2017"," – December 29, 2017 – In 2017, Donald Trump spent nearly one-third of his time in office at a property that bears his name or that his company owns. ",['https://www.wsj.com/articles/president-trump-spent-nearly-one-third-of-first-year-in-office-at-trump-owned-properties-1514206800'],2020-11-06 05:56:35.601355
837e3e9c-ef5a-4bc3-90f7-24990981190b,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3517/1522176690/public/bulletyellow.png?1522176690', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863']","March 20, 2020","  – March 20, 2020 – Republican Senators Richard Burr and Kelly Loeffler were urged to resign following reports that they sold millions of dollars in stocks between late January and early February — ahead of the stock market’s decline due to the Covid-19 pandemic. Burr, chairman of the Senate Intelligence Committee, warned a small group of constituents to prepare for economic turmoil while publicly upholding Trump’s assertions that the virus was being blown out of proportion. ","['https://nypost.com/2020/03/20/richard-burr-kelly-loeffler-urged-to-resign-for-selling-stocks-after-coronavirus-briefing/', 'https://www.reuters.com/article/us-health-coronavirus-usa-congress/reports-that-republican-u-s-senators-dumped-stock-before-coronavirus-market-crash-spark-calls-to-resign-idUSKBN2171AL', 'https://www.npr.org/2020/03/19/818192535/burr-recording-sparks-questions-about-private-comments-on-covid-19']",2020-11-06 05:56:35.601763
94d584b1-2a5c-4aa3-94c9-133ebe8dc04e,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"September 3, 2020"," – September 3, 2020 – Trump canceled a 2018 visit to an American World War I cemetery in France, saying, “Why should I go to that cemetery? It’s filled with losers.” At the time, Trump had said he didn’t go to the Aisne-Marne American Cemetery because “the helicopter couldn’t fly” due to rain. According to a report in the Atlantic, however, Trump was concerned that the rain would ruffle his hair. More than 1,800 U.S. Marines died in the fighting at Belleau Wood, which is at the foot of the cemetery. According to the report, Trump said the Marines were “suckers” for getting killed.",['https://www.theatlantic.com/politics/archive/2020/09/trump-americans-who-died-at-war-are-losers-and-suckers/615997/'],2020-11-06 05:56:35.602074
cba8a5dc-48dc-4bfe-ad29-af86a3d7c4f6,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3517/1522176690/public/bulletyellow.png?1522176690'],"August 21, 2018","  – August 21, 2018 – Donald Trump’s former campaign manager, Paul Manafort, was convicted of five counts of tax fraud, two counts of bank fraud and one count of failure to disclose a foreign bank account. The trial focused on the millions of dollars Manafort made advising a political party in Ukraine that backed pro-Russia policies and his “sumptuous lifestyle, including his $15,000 ostrich-skin jacket and $1,500 dress shirts, and the meticulously landscaped flower bed in the shape of a giant “M” at his 10-bedroom Hamptons estate in New York.” ","['https://www.nytimes.com/2018/08/21/us/politics/paul-manafort-trial-verdict.html', 'https://www.nytimes.com/2018/08/21/us/politics/paul-manafort-trial-verdict.html']",2020-11-06 05:56:35.602394
51209294-cdf3-4ce7-80b5-6fa8e48ab6e6,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"October 25, 2020"," – October 25, 2020 – “We’re not going to control the pandemic,” Trump’s chief of staff Mark Meadows told CNN — suggesting that the Trump administration had given up on any attempt to stem the spread of the virus. ",['https://www.politico.com/news/2020/10/25/white-house-chief-of-staff-controlpandemic-432236'],2020-11-06 05:56:35.602709
c69d5dbb-c430-4ddf-86a0-bee2fc759471,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"May 26, 2020"," – May 26, 2020 – Trump continued to spread a conspiracy theory that MSNBC’s Joe Scarborough had committed murder, this time addressing the allegation at a press conference in the Rose Garden. Police in Florida had ruled that there was no sign of foul play in the 2001 death of Lori Klausutis, who died when hitting her head in a fall after a heart attack. That didn’t stop Trump from saying, “It’s certainly a very suspicious situation. Very sad, very sad and very suspicious.”",['https://www.nytimes.com/2020/05/26/us/politics/klausutis-letter-jack-dorsey.html'],2020-11-06 05:56:35.602984
27d898b9-5e6f-44a0-ab62-1896af4221bd,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3509/1521729073/original/bullet.png?1521729073']","January 19, 2019 ","   – January 19, 2019  – A government watchdog report revealed that thousands more children were separated from their parents at the southern border than had been reported. The report also said that the Trump administration’s policy of separating children actually began months before it was announced.",['https://www.usatoday.com/story/news/politics/2019/01/17/hhs-inspector-general-family-separations/2603282002/'],2020-11-06 05:56:35.603306
17afad49-0a76-455f-b113-a98c6dd81a3b,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"November, 2017"," – November, 2017 – After CNN published a report on the Libyan slave trade in November, media outlets in Libya doubted the authenticity of CNN’s reporting, calling on CNN’s reputation for reporting “fake news.” This marked a growing global trend whereupon one of Donald Trump’s frequent catchphrases has caught on and been used as a defense against negative press coverage elsewhere in the world.",['https://www.theguardian.com/world/2017/nov/28/libya-slave-trade-cnn-report-trump-fake-news'],2020-11-06 05:56:35.603625
bb3482f8-4d2a-4240-aa70-574f1ece3d18,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3517/1522176690/public/bulletyellow.png?1522176690', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563']","February 28, 2019","   – February 28, 2019 – When asked if he confronted Kim Jong Un about the 2017 death of Otto Warmbier — an American college student who was detained in North Korea — Trump chose to believe and to flatter one of the world’s foremost tyrants. Trump said of Kim, “He tells me that he didn’t know about it, and I will take him at his word.” ","['https://www.whitehouse.gov/briefings-statements/remarks-president-trump-press-conference-hanoi-vietnam/', 'https://thehill.com/homenews/administration/431962-trump-says-kim-not-responsible-for-otto-warmbiers-death-i-will-take']",2020-11-06 05:56:35.603983
0f11f370-b4c3-4cd8-b07b-05486af0f777,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758'],"March 4, 2018"," – March 4, 2018 – With midterm elections approaching, the State Department was issued $120 million to combat election meddling from Russia; as of March 2018, they hadn’t spent any of it. ",['https://www.nytimes.com/2018/03/04/world/europe/state-department-russia-global-engagement-center.html'],2020-11-06 05:56:35.604275
9d40d580-443e-4ff3-835d-ec97696a3ea7,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3509/1521729073/original/bullet.png?1521729073', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758']","July 2, 2019","  – July 2, 2019 – The Department of Homeland Security’s Office of Inspector General issued a report calling for immediate action to alleviate “dangerous overcrowding and prolonged detention” of migrants in the Rio Grande Valley. The report included photographs of migrants packed into cells and cages; in one photo, a man holds up a cardboard sign that reads “HELP.” ",['https://www.oig.dhs.gov/sites/default/files/assets/2019-07/OIG-19-51-Jul19_.pdf'],2020-11-06 05:56:35.604595
7ed61c2a-c062-4465-82c3-58e5819eb3f9,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758'],"February 2, 2017"," – February 2, 2017 – Donald Trump vowed to dismantle the Johnson Amendment, a law which restricted churches and other religious institutions from taking a public political stance while retaining tax-exempt status. When following through on his promised repeal proved legislatively difficult, Trump signed an executive order encouraging leniency on enforcement of the amendment. ","['https://www.nytimes.com/2017/02/02/us/politics/trump-johnson-amendment-political-activity-churches.html', 'https://www.natlawreview.com/article/president-trump-signs-johnson-amendment-executive-order-limiting-treasury-s-actions', 'https://www.nytimes.com/2017/02/02/us/politics/trump-johnson-amendment-political-activity-churches.html']",2020-11-06 05:56:35.605055
ab5f70f9-7a1a-4906-9983-d257626dda37,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758'],"April 14, 2017"," – April 14, 2017 – In the wake of Donald Trump’s travel ban and “extreme vetting” of certain foreign arrivals, demand for international travel to the United States plummeted. Tourism Economics, a travel analytics firm in Philadelphia, estimated 2017 would see 4.3 million fewer international visitors than the year before—resulting in lost revenue of $7.4 billion. ",['https://www.washingtonpost.com/business/capitalbusiness/after-trumps-travel-ban-tourism-outfits-say-that-brand-usa-has-taken-a-hit/2017/04/14/d0eebf4e-158e-11e7-833c-503e1f6394c9_story.html?utm_term=.c28bdad24b89'],2020-11-06 05:56:35.605343
6ef5726f-1847-4287-9a4a-52c4ac8b6d08,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"September 13, 2020","  – September 13, 2020 – Accusing Joe Biden of “being terrible to Hispanics,” Trump boasted in a tweet that he received a “highly honored Bay of Pigs Award” from Cuban Americans. In reality, there is no such award named after the failed 1961 invasion of Cuba. ",['https://twitter.com/realDonaldTrump/status/1305177821866729472?s=20'],2020-11-06 05:56:35.605689
