entry_uuid,categories,entry_date,entry_date_dt,entry_text_split,scrape_timestamp
28ff3a27-84e8-465f-ad28-2c2a20d894e2,['Public Statements / Tweets'],"July 22, 2020",2020-07-22 00:00:00,"Amid protests in American cities, Trump’s re-election campaign published a Facebook ad showing the president standing with police leaders — contrasted with an image of protesters attacking a police officer on the ground. The ad read “personal safety vs. chaos & violence.” The man who took the photo of the protesters confirmed that it had nothing to do with U.S. demonstrations and that he took the picture in Ukraine in 2014.",2020-11-05 02:35:36.771804
b0e7d096-09f5-4df2-8ac4-930b34b240cb,['No Category'],"January 25, 2017",2017-01-25 00:00:00,"Following up on his campaign promise to crack down on immigration, Donald Trump signed an executive order to both bolster the United States deportation force and direct construction of a wall along the Mexican border. The executive order also expanded the definition of “priority for deportation” to include anyone charged with a criminal offense. Rather than requiring a conviction by a court, “priority for deportation” would henceforth apply to any “acts that constitute a chargeable offense”—including minor offenses such as traffic violations and shoplifting.",2020-11-05 02:35:36.772148
7bf83e23-b751-4fc8-9127-dee30ace313a,"['Trump Staff & Administration', 'Policy']","October 8, 2017",2017-10-08 00:00:00,"In exchange for an extension to the Dreamers program, Trump demanded funding for his border wall, a massive increase in border security personnel, more stringent qualifications for asylum-seekers, and a moratorium on federal grants for “sanctuary cities.”",2020-11-05 02:35:36.772448
76360418-79f8-4e59-8feb-f00c64e27336,['Public Statements / Tweets'],"October 2, 2020",2020-10-02 00:00:00,"In a tweet he sent at nearly 1 a.m. — just 32 days before the election — Trump said that he and the first lady had tested positive for the coronavirus. The president’s announcement followed months of his downplaying a disease that has killed more than 207,000 Americans and plunged the nation into an economic crisis. Dr. Sean Conley, the White House physician, wrote in a memo that Trump was doing “very well.” Aides, however, said that Trump was coughing and had a fever, and he was flown by helicopter to Walter Reed National Military Medical Center. Over the coming days, more than a dozen people who had attended events at the White House or on the campaign trail contracted the virus. They included Trump advisers Hope Hicks and Stephen Miller, U.S. Senators Thom Tillis and Mike Lee, White House press secretary Kayleigh McEnany, former White House counselor Kellyanne Conway, Republican National Committee Chairwoman Ronna McDaniel, former New Jersey Governor Chris Christie, and University of Notre Dame President John Jenkins.",2020-11-05 02:35:36.772715
10e11f61-4432-4222-b399-b83f00f1d862,['Trump Staff & Administration'],"June 2, 2017",2017-06-02 00:00:00,"White House lawyers met with the leaders of several federal agencies to order them not to comply with Democrats’ requests for oversight of agency activities. A White House spokesperson said the Trump administration’s policy regarding oversight is to “accommodate requests of the chairmen, regardless of political party.” At the time, there were no Democratic chairmen because Republicans controlled Congress.",2020-11-05 02:35:36.772973
55f4e532-390a-4de1-b850-bf5ef04780dc,['Public Statements / Tweets'],"February 10, 2011",2011-02-10 00:00:00,"In 2011, Donald Trump stoked false claims that Barack Obama had lied about his education. During a speech to the Conservative Political Action Conference, Trump said, “Our current president came out of nowhere. Came out of nowhere. In fact, I’ll go a step further: The people that went to school with him, they never saw him, they don’t know who he is. It’s crazy.” This is false. Numerous accounts from Obama’s college classmates refute Trump’s claim, including Obama’s Columbia roommate, Phil Doerner.",2020-11-05 02:35:36.773228
e0960e5a-3227-4b0e-bbc0-50e24becffbf,"['Sexual Misconduct, Harassment, & Bullying']","March 28, 2017",2017-03-28 00:00:00,"In response to the defamation suit brought against Donald Trump by former “Apprentice” contestant Summer Zervos, Trump’s lawyers invoked the U.S. Constitution’s Supremacy Clause. This clause, argued the Trump’s personal legal team, prevented civil lawsuits against the president while he held office. In another case reminiscent of the Zervos accusations, President Bill Clinton tried to use the Supremacy Clausein 1997 to evade allegations of sexual assault from Paula Jones. The Supreme Court rejected Clinton’s claim, and the former president was forced to settle the lawsuit out of court.",2020-11-05 02:35:36.773521
533d526a-4eaa-4d7f-abed-1826f78e53d2,['Public Statements / Tweets'],"October 10, 2017",2017-10-10 00:00:00,"According to fact-checkers at the Washington Post, Donald Trump made 1,318 false claims in his first 263 days as president. That equates to around 5 falsehoods per day since his inauguration.",2020-11-05 02:35:36.773807
ce78b37b-de3b-4a2a-a049-69c4b743e0e4,['Policy'],"March 29, 2017",2017-03-29 00:00:00,"The Trump administration removed categories relating to sexual orientation and gender identity from the U.S. Census, preventing the government from collecting important data on LGBT populations. The Federal Policy Director at the William Institute said, “Without federal data on LGBT populations, the ability of federal, state, and local governments to make evidence-based public policy that also reflects the experiences and needs of LGBT Americans is significantly undermined.”",2020-11-05 02:35:36.774174
f9b66570-b1e9-4e42-9f44-6e043ec2165a,['Trump Staff & Administration'],"August 16, 2017",2017-08-16 00:00:00,"Donald Trump abruptly dissolved the American Manufacturing Council and the Strategy & Policy Forum, tweeting “thank you all!” without further explanation.",2020-11-05 02:35:36.774466
500bdd44-2979-4286-9caf-f0ca15378372,['Public Statements / Tweets'],"July 10, 2020",2020-07-10 00:00:00,"Trump suggested that thanks to him, people today know that Abraham Lincoln was a Republican. At his Doral golf resort in Florida, he said, “Like people don’t remember, nobody ever heard of it until I came along, nobody remembered it for a long time, or they didn’t use it at least, I use it all the time: Abraham Lincoln was a Republican. You know you say that and people say, ‘I didn’t know that,’ but he was Republican, so we’re doing a great job.”",2020-11-05 02:35:36.774722
e543135e-f087-453c-9fe6-e7b77e82f5e4,['Policy'],"January 31, 2017",2017-01-31 00:00:00,"Almost a year after Antonin Scalia’s death left one seat vacant on the Supreme Court, Donald Trump nominated Colorado judge Neil Gorsuch to take Scalia’s place. Barack Obama had nominated Merrick Garland to the position in 2016, but Senate Republicans broke with historic precedent and refused to hold Garland’s confirmation hearings.",2020-11-05 02:35:36.775021
83001392-bea6-4a6a-b92f-f2113c44d49b,['Policy'],"February 1, 2017",2017-02-01 00:00:00,,2020-11-05 02:35:36.775564
63c4aedb-c68f-4879-bda7-3089cf550548,['Public Statements / Tweets'],"January 26, 2017",2017-01-26 00:00:00,,2020-11-05 02:35:36.776165
463506f9-1833-463f-aa12-d46bbbc5601b,['Trump Staff & Administration'],"June 14, 2017",2017-06-14 00:00:00,Officials announced that Justice Department special counsel Robert Mueller would investigate Donald Trump for obstruction of justice. This was part of Mueller’s ongoing investigation into Russia’s role in the 2016 election.,2020-11-05 02:35:36.776434
f0c7efe1-6dfb-4947-8728-790ca4ef8c94,['Public Statements / Tweets'],"September 13, 2020",2020-09-13 00:00:00,"Accusing Joe Biden of “being terrible to Hispanics,” Trump boasted in a tweet that he received a “highly honored Bay of Pigs Award” from Cuban Americans. In reality, there is no such award named after the failed 1961 invasion of Cuba.",2020-11-05 02:35:36.776690
f2e9e932-4214-4203-9114-7185f5917442,['Public Statements / Tweets'],"November 29, 2017",2017-11-29 00:00:00,"Donald Trump tweeted about the Republican tax bill, saying, “The only people who don’t like the Tax Cut Bill are the people that don’t understand it or the Obstructionist Democrats that know how really good it is and do not want the credit and success to go to the Republicans!” He had cited the tax bill as a way to “RESTORE AMERICAN PROSPERITY – and RECLAIM AMERICA’S DESTINY” in another tweet on the same day. The Senate’s tax bill will not benefit the majority of Americans and provides massive tax cuts to the wealthy.",2020-11-05 02:35:36.777153
8c0e2bad-9693-4902-8bb2-9a54889df2bd,['Trump Family Business Dealings'],January 2017 ,2017-01-31 00:00:00,"At least two foreign government-owned entities rented space in Trump Tower, including the Industrial and Commercial Bank of China and the Abu Dhabi Tourism and Culture Authority. Donald Trump has announced he would not sell his ownership stake in Trump Hotels, and has argued, through his lawyer Sheri Dillon, that they didn’t think “paying your hotel bill was an emolument”. The Emoluments Clause of the Constitution forbids government officials from accepting “any present, Emolument, Office, or Title, of any kind whatever, from any King, Prince, or foreign State.” A lawsuit brought against Trump for maintaining his ownership stake rebutted Dillon’s argument, saying, “As the Framers were aware, private financial interests can subtly sway even the most virtuous leaders, and entanglements between American officials and foreign powers could pose a creeping, insidious threat to the Republic.”",2020-11-05 02:35:36.777506
dceee1c1-998f-4a1c-92f3-e2cb3db13a73,"['Collusion with Russia & Obstruction of Justice', 'Trump Staff & Administration']","March 20, 2020",2020-03-20 00:00:00,"Republican Senators Richard Burr and Kelly Loeffler were urged to resign following reports that they sold millions of dollars in stocks between late January and early February — ahead of the stock market’s decline due to the Covid-19 pandemic. Burr, chairman of the Senate Intelligence Committee, warned a small group of constituents to prepare for economic turmoil while publicly upholding Trump’s assertions that the virus was being blown out of proportion.",2020-11-05 02:35:36.777884
